transformed_input_for_classification,sarcasm
"Speaker SHELDON: like Mrs. Riley' s chicken. 
Speaker PENNY: What's Mrs. Riley's chicken? 
Speaker SHELDON: A chicken that was owned by Mrs. Riley. 
Speaker PENNY: Okay, forget the chicken. 
Speaker SHELDON: Well, I wish I could. 
Speaker PENNY: No, no. You may be right about me and Leonard. 
Speaker SHELDON: Of course I'm right What are the odds I'd be wrong twice in one week? 
Speaker PENNY: No, I mean, we can always go back to being friends.",False
"Speaker MONICA: I just don't wanna give them any more ammunition than they already have. 
Speaker CHANDLER: Yes, we all know how cruel a parent can be, about the flatness of a child's pillow.",True
"Speaker RACHEL: All right! Ross, do you think it's easy for me to see you with somebody else? 
Speaker ROSS: Y'know, hey! You're the one who ended it, remember? 
Speaker RACHEL: Yeah, because I was 
Speaker ROSS: You still love me?",False
"Speaker JOEY: But I can see through your sheet. Yeah, yeah, that's her. But y'know what? Doesn't matter, 
Speaker JOEY: I'm never gonna get to meet her anyway.",False
"Speaker CHANDLER: Well cathy's last boyfriend was Joey. 
Speaker ROSS: And you're afraid you wont be able to fill his shoes 
Speaker CHANDLER: I was saying the actual words",True
"Speaker JOEY: Well, you're amazing. 
Speaker CHANDLER: Oh no-no-no. 
Speaker JOEY: A TV as if it appears from nowhere! That's the dream! Man, how did you afford this stuff? 
Speaker CHANDLER: Well, y'know I'm 29. I mean who needs a savings account.",True
"Speaker PERSON1: Baby, you're not that kind 
Speaker PERSON1: Don't go breaking my heart 
Speaker PERSON2: Anybody do ""Walking on Sunshine"" yet? 
Speaker SHELDON: No 
Speaker PERSON2: Dibs. 
Speaker PERSON3: I'm sorry, Sheldon bought a loom and learned how to weave?",False
"Speaker PERSON: Why?!! 
Speaker ROSS: Uh well umm .. we're just not in that place, y'know? But we're very excited about this. 
Speaker PERSON: Oh. Well then shut me up. 
Speaker RACHEL: Just tell me how.",True
"Speaker JOEY: And you can see me! Same as yesterday, same as the day before. 
Speaker MONICA: Is he doing his shark attack bit yet? 
Speaker JOEY: Nope. Op, wait! There he goes.",False
"Speaker HOWARD: There are always do-overs when my people play sports. 
Speaker SHELDON: Where were you that's more important than Wii bowling night? 
Speaker LEONARD: Actually... 
Speaker SHELDON: It's rhetorical.
There is nothing more important than Wii bowling night. 
Speaker LEONARD: Come on, it's just a video game. And we suck at it. 
Speaker SHELDON: Nice motivational speech from the team captain. 
Speaker SHELDON: Where were you? 
Speaker HOWARD: ""Dave."" Sounds like Leonard's got a new BFF.",True
"Speaker PHOEBE: Fire alarm? Oh! Hi, officer,fireman, can-can I help you? 
Speaker PERSON: We found your fire alarm in the trash chute. That's not mine. 
Speaker PERSON: Yes it is.",False
"Speaker ROSS: Y'know what I think it is? I think you've made such a nice home for her over the last nine months that she just doesn't want to leave. 
Speaker RACHEL: Oh. Look at you making up crap for me. Oh God! 
Speaker PERSON: Twenty-one hours, you're a hero.",False
"Speaker RACHEL: So. I just thought the two of us should hang out for a bit. I mean, you know, we've never really talked. 
Speaker RACHEL: I guess you'd know that, being one of the two of us, though, right?",True
"Speaker SHELDON: of your subtropical girlfriend. 
Speaker RAJ: Hey! That's my sister and my country you're talking about. 
Speaker RAJ: Leonard may have defiled one, but I won't have you talking smack about the other. 
Speaker BERNADETTE: You guys ready to order? 
Speaker SHELDON: Yes, I'd like a seven-day course of penicillin, some, uh, syrup of ipecac-- to induce vomiting-- and a mint. 
Speaker BERNADETTE: I don't understand. 
Speaker SHELDON: He drank from Leonard's glass. ""He drank from Leonard's glass""-- the words they'll be carving into my tombstone.",True
"Speaker LEONARD: Do you really want him to write back? 
Speaker SHELDON: Yeah, I do. No matter how he responds, I am going to destroy him with a picture of a bored cat saying, ""Oh, really?"" 
Speaker LEONARD: Me-wow. 
Speaker RAJ: I've, uh, created some other user accounts so I can post positive comments about their paper.",False
"Speaker CHANDLER: I can't figure this out! It's so hard! Should I get her a  Tiffany cut or a Princess cut or a,ah-ah! 
Speaker CHANDLER: Paper cut!",False
"Speaker ROSS: But if you do, make sure it seems like you're there to see him, okay? And you're not, like, doing it as a favor to me. 
Speaker CHANDLER: Okay, but If he asks, I am not going to lie.",False
"Speaker CHANDLER: I know Richard's really nice and everything, it's just that we don't know him really well you know, plus he is old  ...  er than some people. 
Speaker CHANDLER: But younger than some buildings!",True
"Speaker AMY: That bitch is crafty. 
Speaker BERNADETTE: You think? 
Speaker AMY: Of course. How does the cheetah attack a herd of wildebeests? By going after its weakest member. 
Speaker BERNADETTE: Well, what makes me the weakest member? 
Speaker AMY: Your trusting nature coupled with your teeny-tiny body. You wouldn't last a minute on the Serengeti. 
Speaker PENNY: Okay, Amy, you're being silly. I'm not concerned about who hangs out with who. And I certainly don't have a problem with Leonard's new girlfriend who wears way too much makeup. Ooh, these are cute. Of course if I buy them, I'll have to rent my womb out to a gay couple.",True
"Speaker SHELDON: So what'd you think? 
Speaker AMY: It was good. 
Speaker SHELDON: That's it? 
Speaker SHELDON: ""Good""? 
Speaker AMY: I enjoyed it. When you told me I was going to be ""losing my virginity,"" I didn't think you meant showing me <i>Raiders of the Lost Ark</i> for the first time.",True
"Speaker PERSON: So, we're all standing around looking at the post-op X ray and there it is, clear as day, right in the guy's chest cavity...one of my earrings. 
Speaker LEONARD: Oh, my God, what did you do? 
Speaker PERSON: What do you think I did? I discreetly slipped off the other earring, put it in my pocket and then got the hell out of there!",False
"Speaker RACHEL: I would love to live with you Ross.. that's-that's great! Thank you! 
Speaker ROSS: Well, I'm-I'm just glad I could, y'know, help you out. 
Speaker RACHEL: Ross-Ross, you have no idea what this means to me!",False
"Speaker LEONARD: I am.
Are you interested in physics? 
Speaker BERNADETTE: Oh, I find it fascinating. If I hadn't gone into microbiology, I probably would have gone into physics.
Or ice dancing. 
Speaker LEONARD: Actually, my tests of the Aharonov-Bohm quantum interference effect have reached an interesting point. Right now, we're testing the phase shift due to an electric potential. 
Speaker BERNADETTE: That's amazing. 
Speaker SHELDON: Yes. 
Speaker SHELDON: Leonard's work is nearly as amazing as third graders growing lima beans in wet paper towels.",True
"Speaker DOROTHY: You what the joke going around teacher's lounge was today Ma? Me 
Speaker SOPHIA: I know this joke 
Speaker DOROTHY: Everybody heard on the radio that some anonymous Ma was complaining that her dependent daughter Dorothy doesn't have a life of her own. 
Speaker SOPHIA: What you think of the only grey head substitute teacher named Dorothy wasting her life away in Miami? 
Speaker ROSE: I'm sorry Sophia, but in Dorothy's defence, it sure sounds a lot like her.",True
"Speaker SHELDON: but the driver didn't look at all like the photograph on his license, so I leapt out and ran for it. 
Speaker AMY: Wise. 
Speaker PENNY: There you go. Just like recovering alcoholics drink in the Caribbean. 
Speaker AMY: Hi, bestie. 
Speaker PENNY: Oh. Hi, Amy. How you been? 
Speaker AMY: Fine. From this angle, I can see up your nose. 
Speaker PENNY: Yeah, it's a great time to be alive, isn't it?",True
"Speaker PHOEBE: Chandler? 
Speaker CHANDLER: Hey! Ah! 
Speaker MONICA: What do you think? 
Speaker CHANDLER: I think I can see your scalp! 
Speaker CHANDLER: What do you know? Its a treat for the eyes and the ears.",True
"Speaker JOEY: Hey, I wasn't the only one who looked like an idiot. All right? Remember when Ross tried to say, ""Butternut squash?"" 
Speaker JOEY: And it came out, ""Squatternut buash?""",False
"Speaker JOEY: How do I look? 
Speaker CHANDLER: Oh, um, I don't care!",True
"Speaker CHANDLER: I can't take it any more! So you win, okay? Pheebs? Flying a jet? Better make it a spaceship so that you can get back to your home planet! And Ross, phone call for you today. Tom Jones, he wants his pants back! 
Speaker CHANDLER: And Hornswoggle? What? Are you dating a character from ""Fraggle Rock""? Ahh.",True
"Speaker PHOEBE: Definitely! 
Speaker RACHEL: Yeah, I'm pretty confident about that. That's what makes it so easy for me to be 80% happy for Monica and Chandler! 
Speaker RACHEL: It would be nice to have a little guarantee though.",True
"Speaker LEONARD: Can you open this for me? 
Speaker RAJ: Can I see your stitches? 
Speaker LEONARD: Sure. 
Speaker RAJ: Answering the question once and for all why Wolowitz bailed out of medical school.",False
"Speaker CHANDLER: One ticket to Yemen? Oh no-no-no, no. No, no, no, I just, I just need a pretend ticket. 
Speaker PERSON: I'm sorry sir, I don't understand. 
Speaker CHANDLER: What would you give to a kid if he wanted a ticket to play with?",False
"Speaker RACHEL: You know what else I'm not gonna miss? ""I'm Monica. I wash the toilet 17 times a day. 
Speaker RACHEL: Even if people are on it!""",True
"Speaker SHELDON: I don't think there's anything in this jewelry store that Amy would appreciate more than the humidifier we were just looking at at Sears. 
Speaker PENNY: Oh, my God, now I know what I sound like to you when I say stupid stuff. 
Speaker SHELDON: Ooh, a pocket watch. 
Speaker PENNY: Okay, I don't think Amy wants a pocket watch. 
Speaker SHELDON: No, but maybe she wants a man with a pocket watch.",False
"Speaker CHANDLER: What? 
Speaker JOEY: The ring is gone! 
Speaker CHANDLER: Ugh. 
Speaker CHANDLER: Just a sec, give me a minute to wake up for this,Ah-ha-ha!!",False
"Speaker SHELDON: The audible sigh is a show of exasperation, right? 
Speaker LEONARD: Right. 
Speaker SHELDON: Is it about me or the dead pixels? 
Speaker RAJ: Hey, you're just in time. We made Tex-Mex. 
Speaker LEONARD: Oh, sounds great. 
Speaker SHELDON: Oh, Indians making Tex-Mex. 
Speaker SHELDON: Might as well have had the Chinese pizza. 
Speaker PERSON: Hey, you. 
Speaker HOWARD: That's got to be fun for you, huh? Watching Hofstadter suck the saliva out of your sister's mouth?",True
"Speaker HOWARD: Oh, hey, Stuart, I got you a little souvenir from my trip to space. 
Speaker PERSON: Well, Howard, that's very nice of you. 
Speaker LEONARD: Yeah, maybe. Open it first. 
Speaker HOWARD: It's my official NASA portrait. 
Speaker PERSON: ""To Stuart, your comic book store is out of this world. Just like the guy in this picture was.""",False
